track_id,frame,x,y
2,55,822.9584350585938,784.141845703125
2,56,822.9546508789062,784.1238403320312
2,57,823.04541015625,784.2210083007812
2,58,823.0784301757812,784.0669555664062
2,59,823.0784912109375,784.4312744140625
2,60,823.1207885742188,783.8804931640625
2,61,823.1011962890625,783.7432861328125
2,62,823.11279296875,783.689208984375
2,63,823.1279907226562,783.6318969726562
2,64,823.0219116210938,783.4406127929688
2,65,822.6324462890625,783.5612182617188
2,66,823.0335693359375,783.8366088867188
2,67,823.0797119140625,784.4491577148438
2,68,823.1724853515625,784.6969604492188
2,69,823.2000732421875,784.8541870117188
2,70,823.1629638671875,785.0223999023438
2,71,823.0348510742188,785.16259765625
2,72,822.964111328125,785.5714111328125
2,73,822.726806640625,785.8176879882812
2,74,822.612060546875,785.9086303710938
2,75,822.6360473632812,785.8558349609375
2,76,822.53369140625,785.8766479492188
2,77,822.439697265625,785.9327392578125
2,78,822.3319702148438,785.8469848632812
2,79,822.043212890625,785.8233032226562
2,80,822.4405517578125,785.3035278320312
2,81,822.4171142578125,785.3539428710938
2,82,822.418212890625,785.5259399414062
2,83,822.35302734375,785.4712524414062
2,84,822.312255859375,785.6541748046875
2,85,822.27685546875,785.714111328125
2,86,822.2229614257812,785.8280029296875
2,87,822.2002563476562,785.8606567382812
2,88,822.1549682617188,785.8811645507812
2,89,822.18212890625,785.97412109375
2,90,822.170654296875,785.950439453125
2,91,822.12255859375,785.7862548828125
2,92,822.1904907226562,786.1415405273438
2,93,822.3252563476562,786.26953125
2,94,822.3572387695312,786.2297973632812
2,95,822.3253173828125,786.274169921875
2,96,822.4202880859375,784.7738037109375
2,97,823.177001953125,785.52099609375
2,98,823.5552978515625,785.2230224609375
2,99,823.4028930664062,785.1553955078125
2,100,823.1025390625,785.0813598632812
2,101,822.96923828125,785.155517578125
4,0,1138.25341796875,416.70562744140625
4,1,1138.130859375,416.8343505859375
4,2,1138.04345703125,415.1846008300781
4,3,1138.60546875,414.9516296386719
4,4,1138.2144775390625,413.3826904296875
4,5,1138.52392578125,413.7121887207031
4,6,1138.43701171875,414.38385009765625
4,7,1138.331787109375,414.445556640625
4,8,1138.38623046875,414.107666015625
4,9,1138.3896484375,415.56121826171875
4,10,1138.10205078125,420.2148132324219
4,11,1139.06787109375,408.27471923828125
4,12,1139.11572265625,401.3529357910156
4,13,1139.2730712890625,401.6839599609375
4,14,1139.7462158203125,404.1842956542969
4,15,1139.9349365234375,407.7336730957031
4,16,1140.072509765625,409.1844787597656
4,17,1139.6378173828125,410.6569519042969
4,18,1139.21142578125,411.2171325683594
4,19,1139.3140869140625,408.80926513671875
4,20,1139.8292236328125,408.0190124511719
4,21,1140.15771484375,409.3427429199219
4,22,1140.538818359375,426.3348388671875
4,23,1140.982421875,390.3808288574219
4,24,1140.390869140625,369.97186279296875
4,25,1139.56494140625,366.58233642578125
4,27,1140.12890625,372.8775634765625
4,28,1139.94189453125,388.62060546875
4,29,1139.577880859375,400.7859191894531
4,30,1139.576904296875,408.15594482421875
4,31,1140.083740234375,409.5896301269531
4,32,1140.1328125,407.82550048828125
4,34,1139.93115234375,409.7634582519531
4,35,1139.302734375,409.1670837402344
4,36,1138.413330078125,409.9386291503906
4,37,1137.9722900390625,410.1275634765625
4,38,1137.7939453125,410.91302490234375
4,39,1137.558837890625,411.0408935546875
4,40,1138.3502197265625,410.8495178222656
4,41,1138.494384765625,411.0685119628906
4,42,1138.294189453125,410.87725830078125
4,43,1138.277099609375,410.7658996582031
4,44,1138.1781005859375,411.08380126953125
4,45,1138.2059326171875,411.1897888183594
4,46,1138.35107421875,410.7883605957031
4,47,1137.69140625,410.7571105957031
4,48,1138.800537109375,411.47906494140625
4,49,1139.0440673828125,408.0489501953125
4,50,1139.1351318359375,406.0172119140625
4,51,1139.258056640625,422.0169982910156
4,52,1139.1693115234375,411.8028869628906
4,53,1138.67822265625,406.0280456542969
4,54,1138.593017578125,403.67730712890625
4,55,1138.87646484375,398.5392150878906
4,56,1139.108642578125,399.8455810546875
4,57,1139.855712890625,403.60882568359375
4,58,1140.19384765625,405.1844787597656
4,59,1139.7420654296875,411.8194885253906
4,60,1138.635009765625,410.9833984375
4,61,1137.7406005859375,410.27935791015625
4,62,1137.6279296875,411.77545166015625
4,63,1137.2095947265625,410.570556640625
4,64,1137.17333984375,410.048095703125
4,65,1137.2642822265625,409.7415466308594
4,66,1137.246826171875,409.659423828125
4,67,1137.193359375,410.14752197265625
4,68,1136.974609375,410.4375
4,69,1137.08203125,410.99395751953125
4,70,1137.084228515625,410.5222473144531
4,71,1137.08349609375,409.6031799316406
4,72,1137.92724609375,410.1333923339844
4,83,1137.090576171875,439.5663757324219
4,84,1137.563232421875,435.03057861328125
4,85,1138.08203125,431.8048400878906
4,86,1138.5220947265625,420.3243103027344
4,87,1138.903564453125,408.9988708496094
4,89,1138.672607421875,411.5997314453125
4,90,1138.4720458984375,412.1539001464844
4,91,1137.97998046875,412.97503662109375
4,92,1137.924072265625,411.07855224609375
4,93,1138.178955078125,411.5732421875
4,94,1138.5191650390625,411.1893310546875
4,95,1138.6756591796875,411.54107666015625
4,96,1138.899658203125,411.81231689453125
4,97,1138.698974609375,411.0083312988281
4,98,1138.571533203125,410.35211181640625
4,99,1138.46142578125,410.1222839355469
4,100,1138.425537109375,410.2532653808594
4,101,1138.579345703125,410.5990295410156
5,0,1852.793701171875,467.2380065917969
5,4,1858.287353515625,478.3935241699219
5,29,1882.47412109375,501.8738708496094
5,30,1884.1552734375,501.5868835449219
5,31,1883.5606689453125,501.7607727050781
5,32,1882.944580078125,501.1565246582031
5,33,1882.862060546875,498.9915466308594
5,44,1882.2421875,492.6085205078125
5,47,1895.448974609375,486.06988525390625
5,48,1893.1458740234375,485.70074462890625
5,49,1894.05615234375,499.3355407714844
5,50,1885.88330078125,514.394287109375
5,61,1872.144287109375,520.5861206054688
5,62,1871.099609375,522.470458984375
5,90,1847.7313232421875,505.86212158203125
5,93,1846.638671875,484.1946716308594
5,94,1847.076171875,501.0715026855469
5,95,1845.223876953125,474.8649597167969
5,96,1841.2509765625,499.4016418457031
5,97,1839.823974609375,506.5502624511719
5,98,1840.587890625,510.3072814941406
5,101,1837.80224609375,488.5601501464844
6,6,1205.01318359375,561.7710571289062
6,7,1193.82861328125,583.9295043945312
6,8,1181.927001953125,592.8368530273438
6,9,1169.718017578125,597.7958374023438
6,10,1153.426513671875,596.9599609375
6,11,1130.9727783203125,592.809326171875
6,12,1121.4541015625,589.9740600585938
6,13,1109.86572265625,582.877197265625
6,15,1086.1790771484375,576.7153930664062
6,16,1072.48095703125,576.5679931640625
6,17,1057.5887451171875,563.8292846679688
6,18,1056.5911865234375,556.3779296875
6,19,1047.07568359375,550.1908569335938
6,20,1033.9610595703125,549.8714599609375
6,21,1039.3526611328125,548.8590698242188
6,23,1036.1614990234375,537.8969116210938
6,24,1036.021484375,536.4673461914062
6,25,1037.1776123046875,536.567626953125
6,26,1039.580810546875,535.9871215820312
6,27,1040.370361328125,537.2886352539062
6,28,1040.9605712890625,539.6911010742188
6,29,1041.123046875,540.3721313476562
6,30,1039.948486328125,540.589599609375
6,31,1037.9677734375,541.6380004882812
6,32,1035.534912109375,540.5711059570312
6,33,1028.467529296875,540.04052734375
6,34,1024.65771484375,541.1637573242188
6,35,1032.5400390625,540.88232421875
6,36,1029.1593017578125,542.1209106445312
6,37,1035.6015625,538.7587280273438
6,38,1039.0169677734375,537.315673828125
6,39,1039.6328125,536.9841918945312
6,40,1039.3201904296875,536.6485595703125
6,41,1040.456787109375,536.6591796875
6,42,1037.19677734375,537.8306884765625
6,43,1032.00537109375,538.7145385742188
6,44,1029.739990234375,537.9765014648438
6,46,1035.8748779296875,530.9690551757812
6,47,1038.2353515625,503.55133056640625
6,50,1025.426513671875,487.04168701171875
6,51,1023.7825317382812,480.1646423339844
6,53,1022.2713623046875,475.8033752441406
6,54,1021.585205078125,472.3709716796875
6,57,1020.9508056640625,470.69610595703125
6,58,1021.5245971679688,468.9294128417969
6,59,1020.5327758789062,471.20379638671875
6,60,1019.3903198242188,473.5247802734375
6,61,1016.1280517578125,472.29437255859375
6,64,1011.5079345703125,476.25885009765625
6,65,1013.6879272460938,475.68896484375
6,66,1012.8480224609375,477.9999694824219
6,67,1011.4501342773438,477.5755310058594
6,68,1011.1121215820312,478.082763671875
6,69,1010.634521484375,477.7156677246094
6,71,1012.4807739257812,476.75335693359375
6,72,1012.853271484375,476.88409423828125
6,73,1013.150634765625,476.8770751953125
6,74,1013.5764770507812,476.7044677734375
6,75,1013.336181640625,476.5110168457031
6,76,1013.024658203125,477.3360595703125
6,77,1013.0147705078125,477.943115234375
6,78,1012.623779296875,478.4162292480469
6,79,1012.1603393554688,478.6361083984375
6,80,1011.7100219726562,479.5101013183594
6,81,1011.733154296875,479.75244140625
6,82,1012.5533447265625,479.21044921875
6,83,1013.458251953125,479.5000915527344
6,84,1014.0970458984375,480.21307373046875
6,85,1014.4231567382812,480.2957458496094
6,86,1014.3399047851562,480.3971252441406
6,87,1013.8438720703125,480.28466796875
6,88,1013.927978515625,479.9544982910156
6,89,1013.80224609375,479.86883544921875
6,90,1013.8023681640625,479.07891845703125
6,91,1013.1026611328125,478.90643310546875
6,92,1012.583984375,479.06488037109375
6,93,1012.565673828125,479.0900573730469
6,94,1012.3976440429688,479.3728942871094
6,95,1012.1397705078125,479.3074951171875
6,96,1011.5888671875,479.5640869140625
6,97,1011.59716796875,479.7291259765625
6,98,1011.7840576171875,479.7931823730469
6,99,1011.8057861328125,479.34552001953125
6,101,1011.883056640625,479.0216064453125
7,6,781.549560546875,673.1117553710938
7,7,782.2955322265625,672.9253540039062
7,8,782.556884765625,674.28515625
7,9,782.7596435546875,674.0863647460938
7,10,782.9259033203125,673.79833984375
7,11,782.8841552734375,673.4144287109375
7,19,785.8026123046875,667.5625
7,21,783.271728515625,714.263916015625
7,22,780.9181518554688,722.6898803710938
7,23,778.6929931640625,706.6626586914062
7,24,776.1796875,699.032470703125
7,25,775.30908203125,701.083740234375
7,26,776.5859375,712.3185424804688
7,27,777.7957763671875,715.5809326171875
7,28,778.4224243164062,727.433837890625
7,29,778.4705810546875,711.304931640625
7,30,778.4209594726562,700.0015869140625
7,31,775.405517578125,688.060302734375
7,32,775.03466796875,681.2807006835938
7,33,775.12939453125,678.9332885742188
7,34,776.6348876953125,678.4125366210938
7,35,773.7568359375,676.0931396484375
7,36,773.17578125,677.0794677734375
7,37,775.4471435546875,680.9688720703125
7,38,775.738525390625,681.8448486328125
7,39,776.3148193359375,682.7688598632812
7,40,775.724609375,683.4013061523438
7,41,777.872314453125,685.2402954101562
7,42,776.59033203125,681.795654296875
7,43,773.08544921875,680.0247192382812
7,44,771.7114868164062,677.0634765625
7,45,771.4176635742188,676.3364868164062
7,46,768.8197021484375,677.1064453125
7,47,760.8556518554688,679.3756713867188
7,48,756.12890625,680.8186645507812
7,49,752.230224609375,681.6516723632812
7,50,748.2943725585938,682.4707641601562
7,51,746.3488159179688,681.8363647460938
7,52,745.0123291015625,682.1055297851562
7,53,742.9918823242188,682.8038330078125
7,54,742.2967529296875,683.8955078125
7,55,741.91650390625,684.6746215820312
7,56,742.0575561523438,685.5751953125
7,57,741.9259033203125,685.3485107421875
7,58,744.0755615234375,684.4590454101562
7,59,744.4703979492188,684.1689453125
7,60,746.2684326171875,684.82568359375
7,61,747.3681030273438,684.9349365234375
7,62,747.5802001953125,684.2783813476562
7,63,748.0252685546875,685.2301635742188
7,64,747.9970092773438,682.8823852539062
7,65,748.3192138671875,682.7725219726562
7,66,747.1817626953125,682.0971069335938
7,67,748.185546875,681.7824096679688
7,68,749.572998046875,681.7479248046875
7,69,750.439697265625,681.4332275390625
7,70,749.9002685546875,681.6692504882812
7,71,749.9671630859375,681.8896484375
7,72,750.0874633789062,682.4845581054688
7,73,749.7782592773438,682.2822875976562
7,74,748.91552734375,682.1883544921875
7,75,748.6761474609375,682.1758422851562
7,76,749.1363525390625,682.2251586914062
7,77,749.5511474609375,682.3024291992188
7,78,749.2637329101562,682.3848266601562
7,79,749.3248291015625,682.3817749023438
7,80,748.8380126953125,680.8441772460938
7,81,748.5272216796875,680.7742309570312
7,82,748.466552734375,680.911376953125
7,83,747.7979736328125,680.6785278320312
7,84,746.99365234375,680.875244140625
7,85,747.319580078125,681.2824096679688
7,86,747.16796875,681.4030151367188
7,87,746.5891723632812,680.5966796875
7,88,745.5228271484375,680.1729125976562
7,89,744.9005126953125,680.290771484375
7,90,744.7889404296875,680.4419555664062
7,91,744.731689453125,680.2311401367188
7,92,745.5015869140625,680.5972900390625
7,93,745.269287109375,680.4505004882812
7,94,744.9652099609375,680.204833984375
7,95,744.4314575195312,680.1992797851562
7,96,746.6002197265625,680.1554565429688
7,97,747.4979248046875,679.5252075195312
7,98,749.030029296875,680.2264404296875
7,99,748.054443359375,680.1937255859375
7,100,747.5948486328125,678.9407958984375
7,101,746.541259765625,678.36572265625
8,17,945.76416015625,399.9573669433594
8,18,945.416748046875,399.7267761230469
8,19,945.936279296875,400.617431640625
8,20,945.3348388671875,399.7984619140625
8,21,945.1405029296875,399.5426940917969
8,22,945.6771850585938,400.3808898925781
8,23,944.8920288085938,399.79852294921875
8,24,945.2281494140625,400.24884033203125
8,25,945.3941650390625,400.13165283203125
8,32,945.8140869140625,399.355712890625
8,33,945.8504028320312,399.3415222167969
8,34,945.5023193359375,399.42431640625
8,35,945.4007568359375,399.35040283203125
8,48,945.6461791992188,398.6047668457031
8,49,945.9697875976562,398.6296081542969
8,50,945.9158325195312,398.605224609375
8,51,945.290283203125,398.3094482421875
8,52,945.0115966796875,398.33111572265625
8,53,944.7151489257812,398.2890319824219
8,54,944.8531494140625,398.2611083984375
8,55,945.6179809570312,398.9139099121094
8,56,946.036376953125,399.2959289550781
8,57,945.29833984375,398.7776184082031
8,58,945.0496826171875,398.6228332519531
8,59,945.8204345703125,399.25970458984375
8,60,946.044921875,399.5630798339844
8,62,945.400146484375,399.6184997558594
8,63,945.0592041015625,399.7517395019531
8,65,944.8017578125,400.18096923828125
8,66,944.775146484375,400.2506103515625
8,67,945.3209838867188,400.2564697265625
8,68,946.4962158203125,400.19390869140625
8,71,947.300048828125,399.7845458984375
8,72,945.228515625,400.01788330078125
8,74,946.0740356445312,399.94091796875
8,75,944.376708984375,398.8602600097656
8,76,941.1014404296875,397.4826354980469
8,77,929.348388671875,396.0195007324219
8,78,922.6424560546875,395.86846923828125
8,79,923.3896484375,395.1286926269531
19,28,1152.5986328125,492.1933898925781
19,29,1160.5853271484375,483.30224609375
19,30,1166.598876953125,482.007568359375
19,31,1173.6007080078125,472.5518798828125
19,32,1184.9013671875,454.00836181640625
19,33,1205.707763671875,444.6384582519531
19,34,1199.76806640625,444.8205871582031
19,36,1229.031982421875,461.0605773925781
19,37,1232.717529296875,459.227783203125
19,38,1230.522705078125,455.6235656738281
19,39,1232.7744140625,463.6477966308594
19,40,1231.5758056640625,465.14306640625
19,41,1230.711669921875,457.43121337890625
19,42,1233.1533203125,464.8720703125
19,45,1251.780029296875,475.8219299316406
19,46,1240.3848876953125,477.5250244140625
19,47,1226.9766845703125,463.2940979003906
19,48,1216.31982421875,457.3855285644531
19,49,1202.129638671875,450.6335144042969
19,50,1182.60693359375,447.7272033691406
19,51,1176.593994140625,447.693115234375
19,52,1176.0185546875,444.5924987792969
19,53,1175.2666015625,443.94354248046875
19,54,1173.588134765625,443.9564208984375
19,55,1172.885986328125,441.677978515625
19,56,1173.817138671875,441.58758544921875
19,57,1174.544189453125,445.37969970703125
19,58,1181.17138671875,448.0964660644531
19,59,1186.033447265625,448.5203857421875
19,60,1193.691650390625,448.8456115722656
19,61,1191.76318359375,447.31781005859375
19,62,1199.5042724609375,447.2734069824219
19,64,1213.37353515625,448.4976806640625
19,65,1217.440185546875,447.7319641113281
19,66,1218.279052734375,447.59765625
19,67,1219.0419921875,447.6313781738281
19,68,1219.3642578125,454.9075622558594
19,69,1219.02197265625,463.3619079589844
19,70,1215.568359375,456.5556335449219
19,71,1209.406494140625,452.66156005859375
19,72,1197.2762451171875,456.37969970703125
19,73,1190.045166015625,452.3836975097656
19,74,1185.334228515625,451.06396484375
19,75,1180.875244140625,450.7608947753906
19,76,1181.4453125,449.4454650878906
19,77,1182.475341796875,450.3869323730469
19,78,1182.714599609375,452.70452880859375
19,79,1180.997314453125,451.46160888671875
19,80,1179.0906982421875,454.88720703125
19,81,1178.952392578125,455.15155029296875
19,84,1179.83544921875,452.0237731933594
19,85,1179.435302734375,453.98150634765625
19,86,1168.49267578125,456.44659423828125
19,87,1169.0009765625,451.3670349121094
26,35,967.7257080078125,347.8353576660156
26,36,967.317138671875,358.755615234375
26,37,967.3890380859375,361.67486572265625
26,39,967.7139282226562,359.914306640625
26,40,967.6168212890625,357.0187072753906
26,47,967.8587036132812,348.8918151855469
26,63,968.280029296875,359.84814453125
26,64,966.451171875,365.2618713378906
26,65,965.864990234375,359.4048156738281
26,66,965.9376220703125,357.41455078125
26,67,965.3924560546875,365.2679748535156
26,68,966.1116943359375,360.77008056640625
26,69,964.7473754882812,370.73223876953125
26,70,964.1480102539062,373.6934814453125
26,71,964.95849609375,358.27459716796875
26,72,964.9937744140625,358.8428039550781
26,73,966.1292724609375,365.8362121582031
26,74,968.37255859375,361.6288757324219
26,75,969.7926025390625,362.9375305175781
26,76,970.5206909179688,373.4417724609375
26,77,969.8394775390625,376.62908935546875
26,78,968.696533203125,386.3488464355469
26,79,967.814208984375,392.1299743652344
26,80,968.330810546875,391.7802429199219
26,81,968.4185180664062,393.257568359375
26,82,968.7819213867188,393.972412109375
26,83,969.2109375,393.0040283203125
26,84,971.119873046875,393.6934509277344
26,85,971.0347900390625,387.0659484863281
26,86,970.3865356445312,383.8553161621094
26,88,969.7001953125,389.97802734375
26,93,968.5989990234375,395.2652282714844
26,94,968.4860229492188,396.730712890625
26,95,968.4100341796875,396.65936279296875
26,96,967.5271606445312,396.906005859375
26,97,967.80712890625,396.20343017578125
26,98,968.184814453125,395.1940002441406
26,99,968.596435546875,394.5915832519531
26,100,968.4820556640625,394.44781494140625
26,101,968.201171875,394.87762451171875
43,92,1253.9306640625,465.126708984375
43,93,1238.3963623046875,455.2345886230469
43,94,1231.675537109375,454.39990234375
43,95,1235.3115234375,472.28460693359375
43,96,1235.623046875,475.6757507324219
43,97,1238.424560546875,476.5028076171875
43,98,1242.341552734375,474.9736328125
43,99,1242.448486328125,473.67901611328125
43,100,1243.7139892578125,474.5587158203125
43,101,1240.390869140625,475.72998046875
